,,,년월,전체 결과,전체 결과,전체 결과,전체 결과,전체 결과,전체 결과,2025-01,2025-01,2025-01,2025-01,2025-01,2025-01,2025-02,2025-02,2025-02,2025-02,2025-02,2025-02,2025-03,2025-03,2025-03,2025-03,2025-03,2025-03,2025-04,2025-04,2025-04,2025-04,2025-04,2025-04,2025-05,2025-05,2025-05,2025-05,2025-05,2025-05,2026-01,2026-01,2026-01,2026-01,2026-01,2026-01,2026-02,2026-02,2026-02,2026-02,2026-02,2026-02,2026-03,2026-03,2026-03,2026-03,2026-03,2026-03,2026-04,2026-04,2026-04,2026-04,2026-04,2026-04,2026-05,2026-05,2026-05,2026-05,2026-05,2026-05
,,,,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익,총 매출액,총 매출액,총 매출액,매출 총 이익,매출 총 이익,매출 총 이익
,,,구조,2026-01-01,[-] 2025-01-01,"1~2기간
R001/8242,신구로점,I302,캐칭덕,"10,641,000","20,463,000",-48.0,"1,934,728","3,720,545",-48.0,,"4,692,000",-100.0,,"853,091",-100.0,,"4,652,000",-100.0,,"845,818",-100.0,,"3,886,000",-100.0,,"706,545",-100.0,,"3,521,000",-100.0,,"640,182",-100.0,,"3,712,000",-100.0,,"674,909",-100.0,"2,020,000",,0.0,"367,273",,0.0,"2,133,000",,0.0,"387,818",,0.0,"2,108,000",,0.0,"383,273",,0.0,"2,472,000",,0.0,"449,455",,0.0,"1,908,000",,0.0,"346,909",,0.0
R001/8242,신구로점,I308,티아츠코리아,"22,876,500","26,983,500",-15.2,"4,783,267","5,642,005",-15.2,,"4,642,500",-100.0,,"970,705",-100.0,,"6,747,000",-100.0,,"1,410,736",-100.0,,"5,226,000",-100.0,,"1,092,709",-100.0,,"3,969,000",-100.0,,"829,882",-100.0,,"6,399,000",-100.0,,"1,337,973",-100.0,"4,272,000",,0.0,"893,236",,0.0,"3,087,000",,0.0,"645,464",,0.0,"1,243,500",,0.0,"260,004",,0.0,"5,238,000",,0.0,"1,095,218",,0.0,"9,036,000",,0.0,"1,889,345",,0.0
R001/8242,신구로점,I732,종로서적,"543,102,297",,0.0,"34,561,046",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"119,290,797",,0.0,"7,591,229",,0.0,"111,044,480",,0.0,"7,066,463",,0.0,"129,360,760",,0.0,"8,232,048",,0.0,"83,621,730",,0.0,"5,321,384",,0.0,"99,784,530",,0.0,"6,349,922",,0.0
R001/8242,신구로점,I815,바디프랜드,"4,507,500",,0.0,"1,229,319",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"441,000",,0.0,"120,273",,0.0,"1,245,100",,0.0,"339,573",,0.0,"1,141,400",,0.0,"311,291",,0.0,"1,680,000",,0.0,"458,182",,0.0
R001/8242,신구로점,I958,파도가,"26,052,600",,0.0,"6,277,990",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"192,800",,0.0,"45,409",,0.0,"25,859,800",,0.0,"6,232,581",,0.0
R001/8242,신구로점,#,지정되지 않음,"137,407,226","169,587,175",-19.0,"123,040,600","151,399,450",-18.7,,"33,886,627",-100.0,,"30,190,951",-100.0,,"33,937,809",-100.0,,"30,300,958",-100.0,,"34,033,666",-100.0,,"30,301,408",-100.0,,"33,873,420",-100.0,,"30,303,812",-100.0,,"33,855,653",-100.0,,"30,302,321",-100.0,"28,121,644",,0.0,"25,204,728",,0.0,"27,310,291",,0.0,"24,414,032",,0.0,"27,199,740",,0.0,"24,342,573",,0.0,"27,423,048",,0.0,"24,577,891",,0.0,"27,352,503",,0.0,"24,501,376",,0.0
R001/8243,NC대전 유성점,결과,,"6,350,530,503","5,229,019,216",21.4,"1,393,583,445","1,301,513,583",7.1,,"1,123,248,328",-100.0,,"267,511,382",-100.0,,"1,163,482,703",-100.0,,"276,657,460",-100.0,,"1,047,143,373",-100.0,,"259,006,236",-100.0,,"889,413,096",-100.0,,"245,619,873",-100.0,,"1,005,731,716",-100.0,,"252,718,632",-100.0,"1,300,260,313",,0.0,"280,170,718",,0.0,"1,381,124,404",,0.0,"290,365,511",,0.0,"1,208,755,665",,0.0,"270,647,559",,0.0,"1,129,085,201",,0.0,"267,147,385",,0.0,"1,331,304,920",,0.0,"285,252,272",,0.0
R001/8243,NC대전 유성점,E406,인생네컷,"22,933,000","35,334,000",-35.1,"2,710,263","4,175,837",-35.1,,"8,743,500",-100.0,,"1,033,323",-100.0,,,,,,,,"14,472,000",-100.0,,"1,710,327",-100.0,,"5,988,500",-100.0,,"707,732",-100.0,,"6,130,000",-100.0,,"724,455",-100.0,"7,782,500",,0.0,"919,750",,0.0,,,,,,,"7,311,500",,0.0,"864,086",,0.0,"7,839,000",,0.0,"926,427",,0.0,,,,,,
R001/8243,NC대전 유성점,E878,소노시즌,"62,136,850","78,747,308",-21.1,"11,297,607","14,317,695",-21.1,,"16,378,800",-100.0,,"2,977,963",-100.0,,"21,956,000",-100.0,,"3,991,999",-100.0,,"10,212,908",-100.0,,"1,856,894",-100.0,,"13,672,400",-100.0,,"2,485,894",-100.0,,"16,527,200",-100.0,,"3,004,945",-100.0,"13,205,600",,0.0,"2,401,015",,0.0,"2,553,000",,0.0,"464,181",,0.0,"18,328,500",,0.0,"3,332,455",,0.0,"8,523,750",,0.0,"1,549,774",,0.0,"19,526,000",,0.0,"3,550,182",,0.0
R001/8243,NC대전 유성점,E969,휘게문고,"455,872,870","428,961,830",6.3,"35,383,524","33,324,179",6.2,,"101,317,030",-100.0,,"7,872,676",-100.0,,"93,117,820",-100.0,,"7,247,562",-100.0,,"80,949,260",-100.0,,"6,292,185",-100.0,,"61,077,120",-100.0,,"4,734,829",-100.0,,"92,500,600",-100.0,,"7,176,927",-100.0,"100,618,530",,0.0,"7,819,956",,0.0,"101,078,860",,0.0,"7,849,357",,0.0,"85,213,600",,0.0,"6,619,657",,0.0,"68,649,400",,0.0,"5,325,030",,0.0,"100,312,480",,0.0,"7,769,524",,0.0
R001/8243,NC대전 유성점,E972,방탈출게임,"157,661,000","178,306,000",-11.6,"17,199,376","19,451,566",-11.6,,"46,359,000",-100.0,,"5,057,346",-100.0,,"43,450,000",-100.0,,"4,740,000",-100.0,,"32,316,000",-100.0,,"3,525,382",-100.0,,"23,087,000",-100.0,,"2,518,583",-100.0,,"33,094,000",-100.0,,"3,610,255",-100.0,"38,264,000",,0.0,"4,174,253",,0.0,"36,613,000",,0.0,"3,994,144",,0.0,"25,457,000",,0.0,"2,777,125",,0.0,"22,436,000",,0.0,"2,447,562",,0.0,"34,891,000",,0.0,"3,806,292",,0.0
R001/8243,NC대전 유성점,E986,아트키즈,"29,901,500","37,827,300",-21.0,"3,669,711","4,642,419",-21.0,,"13,067,000",-100.0,,"1,603,671",-100.0,,"9,400,200",-100.0,,"1,153,655",-100.0,,"5,264,600",-100.0,,"646,106",-100.0,,"3,759,500",-100.0,,"461,391",-100.0,,"6,336,000",-100.0,,"777,596",-100.0,"8,634,000",,0.0,"1,059,621",,0.0,"7,797,500",,0.0,"956,962",,0.0,"4,763,800",,0.0,"584,645",,0.0,"2,461,700",,0.0,"302,113",,0.0,"6,244,500",,0.0,"766,370",,0.0
R001/8243,NC대전 유성점,H499,락앤락,"43,836,530",,0.0,"5,977,710",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43,836,530",,0.0,"5,977,710",,0.0,,,,,,
R001/8243,NC대전 유성점,H613,레노마홈,"45,230,800","44,147,100",2.5,"7,401,398","7,224,068",2.5,,"8,064,400",-100.0,,"1,319,628",-100.0,,"7,517,500",-100.0,,"1,230,138",-100.0,,"8,671,000",-100.0,,"1,418,891",-100.0,,"9,310,000",-100.0,,"1,523,452",-100.0,,"10,584,200",-100.0,,"1,731,959",-100.0,"10,905,800",,0.0,"1,784,585",,0.0,"7,054,000",,0.0,"1,154,290",,0.0,"8,555,800",,0.0,"1,400,039",,0.0,"6,184,500",,0.0,"1,012,007",,0.0,"12,530,700",,0.0,"2,050,477",,0.0
R001/8243,NC대전 유성점,H617,리늄아티카,"88,248,300","61,052,200",44.5,"18,451,921","12,765,461",44.5,,"8,904,300",-100.0,,"1,861,806",-100.0,,"11,022,500",-100.0,,"2,304,707",-100.0,,"12,650,100",-100.0,,"2,645,024",-100.0,,"12,207,300",-100.0,,"2,552,434",-100.0,,"16,268,000",-100.0,,"3,401,490",-100.0,"19,694,300",,0.0,"4,117,900",,0.0,"16,938,000",,0.0,"3,541,583",,0.0,"17,621,000",,0.0,"3,684,392",,0.0,"14,862,000",,0.0,"3,107,508",,0.0,"19,133,000",,0.0,"4,000,538",,0.0
R001/8243,NC대전 유성점,H625,알리페즈,"24,699,700",,0.0,"3,368,145",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,430,600",,0.0,"1,695,084",,0.0,"12,269,100",,0.0,"1,673,061",,0.0,,,,,,,,,,,,
R001/8243,NC대전 유성점,H803,알뜨레노띠,"223,378,100","121,040,100",84.5,"34,522,071","18,706,198",84.5,,"27,260,000",-100.0,,"4,212,909",-100.0,,"24,970,000",-100.0,,"3,859,001",-100.0,,"31,280,000",-100.0,,"4,834,181",-100.0,,"15,680,100",-100.0,,"2,423,290",-100.0,,"21,850,000",-100.0,,"3,376,817",-100.0,"44,948,000",,0.0,"6,946,508",,0.0,"54,830,000",,0.0,"8,473,729",,0.0,"35,250,000",,0.0,"5,447,726",,0.0,"31,570,100",,0.0,"4,879,015",,0.0,"56,780,000",,0.0,"8,775,093",,0.0
R001/8243,NC대전 유성점,H809,충전돼지,"258,426","318,066",-18.8,"93,974","115,661",-18.8,,,,,,,,"122,977",-100.0,,"44,719",-100.0,,"83,852",-100.0,,"30,492",-100.0,,"53,505",-100.0,,"19,456",-100.0,,"57,732",-100.0,,"20,994",-100.0,"64,607",,0.0,"23,494",,0.0,"43,990",,0.0,"15,996",,0.0,"57,732",,0.0,"20,994",,0.0,"59,107",,0.0,"21,494",,0.0,"32,990",,0.0,"11,996",,0.0
R001/8243,NC대전 유성점,H911,타카플레이,"50,711,100","61,197,900",-17.1,"6,915,140","8,345,160",-17.1,,"16,231,000",-100.0,,"2,213,318",-100.0,,"14,243,700",-100.0,,"1,942,324",-100.0,,"11,980,100",-100.0,,"1,633,649",-100.0,,"8,356,000",-100.0,,"1,139,451",-100.0,,"10,387,100",-100.0,,"1,416,418",-100.0,"11,250,700",,0.0,"1,534,182",,0.0,"11,207,400",,0.0,"1,528,279",,0.0,"8,172,800",,0.0,"1,114,477",,0.0,"6,689,600",,0.0,"912,214",,0.0,"13,390,600",,0.0,"1,825,988",,0.0
R001/8243,NC대전 유성점,H916,키즈맥스,"6,419,000","14,511,500",-55.8,"1,458,865","3,298,068",-55.8,,"3,826,500",-100.0,,"869,659",-100.0,,,,,,,,"6,674,000",-100.0,,"1,516,818",-100.0,,"2,110,500",-100.0,,"479,659",-100.0,,"1,900,500",-100.0,,"431,932",-100.0,"2,031,500",,0.0,"461,705",,0.0,,,,,,,"2,031,500",,0.0,"461,705",,0.0,"2,356,000",,0.0,"535,455",,0.0,,,,,,
R001/8243,NC대전 유성점,I038,랄라컬쳐클럽,"59,334,320","59,930,500",-1.0,"5,933,432","5,993,050",-1.0,,"10,941,000",-100.0,,"1,094,100",-100.0,,"13,614,500",-100.0,,"1,361,450",-100.0,,"7,149,000",-100.0,,"714,900",-100.0,,"13,589,500",-100.0,,"1,358,950",-100.0,,"14,636,500",-100.0,,"1,463,650",-100.0,"19,376,970",,0.0,"1,937,697",,0.0,"2,836,800",,0.0,"283,680",,0.0,"17,365,700",,0.0,"1,736,570",,0.0,"19,357,150",,0.0,"1,935,715",,0.0,"397,700",,0.0,"39,770",,0.0
R001/8243,NC대전 유성점,I045,템퍼,"107,455,800","140,031,300",-23.3,"16,606,802","21,641,203",-23.3,,"26,487,050",-100.0,,"4,093,454",-100.0,,"32,576,750",-100.0,,"5,034,590",-100.0,,"21,875,600",-100.0,,"3,380,777",-100.0,,"34,110,250",-100.0,,"5,271,583",-100.0,,"24,981,650",-100.0,,"3,860,799",-100.0,"10,570,800",,0.0,"1,633,670",,0.0,"18,760,800",,0.0,"2,899,395",,0.0,"31,312,800",,0.0,"4,839,249",,0.0,"20,813,000",,0.0,"3,216,554",,0.0,"25,998,400",,0.0,"4,017,934",,0.0
R001/8243,NC대전 유성점,I075,아트박스,"30,031,650",,0.0,"4,368,240",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,031,650",,0.0,"4,368,240",,0.0
R001/8243,NC대전 유성점,I222,미다움아트,,"24,067,500",-100.0,,"4,375,913",-100.0,,"3,199,000",-100.0,,"581,637",-100.0,,"4,744,000",-100.0,,"862,543",-100.0,,"5,219,500",-100.0,,"949,001",-100.0,,"4,387,000",-100.0,,"797,640",-100.0,,"6,518,000",-100.0,,"1,185,092",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/8243,NC대전 유성점,I229,롬베드,,"41,183,000",-100.0,,"6,364,647",-100.0,,"6,980,000",-100.0,,"1,078,729",-100.0,,"10,205,000",-100.0,,"1,577,135",-100.0,,"11,180,000",-100.0,,"1,727,820",-100.0,,"6,648,000",-100.0,,"1,027,418",-100.0,,"6,170,000",-100.0,,"953,545",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/8243,NC대전 유성점,I230,뭉스베,"11,489,000","12,115,655",-5.2,"1,984,464","2,092,704",-5.2,,"1,855,000",-100.0,,"320,409",-100.0,,,,,,,,"4,950,000",-100.0,,"855,000",-100.0,,"3,555,500",-100.0,,"614,132",-100.0,,"1,755,155",-100.0,,"303,163",-100.0,"3,169,000",,0.0,"547,373",,0.0,,,,,,,"3,600,000",,0.0,"621,818",,0.0,"4,720,000",,0.0,"815,273",,0.0,,,,,,
R001/8243,NC대전 유성점,I236,라미에스,"314,035,588","143,993,500",118.1,"42,823,037","19,635,466",118.1,,"45,246,000",-100.0,,"6,169,907",-100.0,,"30,883,000",-100.0,,"4,211,316",-100.0,,"18,453,000",-100.0,,"2,516,315",-100.0,,"29,705,000",-100.0,,"4,050,679",-100.0,,"19,706,500",-100.0,,"2,687,249",-100.0,"76,019,500",,0.0,"10,366,295",,0.0,"73,862,000",,0.0,"10,072,088",,0.0,"60,600,088",,0.0,"8,263,652",,0.0,"50,927,000",,0.0,"6,944,596",,0.0,"52,627,000",,0.0,"7,176,406",,0.0
R001/8243,NC대전 유성점,I251,다이소,"2,060,206,400","1,969,699,800",4.6,"131,104,040","125,344,522",4.6,,"401,375,800",-100.0,,"25,542,094",-100.0,,"403,610,500",-100.0,,"25,684,305",-100.0,,"434,281,200",-100.0,,"27,636,072",-100.0,,"345,748,500",-100.0,,"22,002,176",-100.0,,"384,683,800",-100.0,,"24,479,875",-100.0,"415,856,600",,0.0,"26,463,599",,0.0,"394,410,400",,0.0,"25,098,843",,0.0,"426,607,400",,0.0,"27,147,744",,0.0,"370,862,500",,0.0,"23,600,340",,0.0,"452,469,500",,0.0,"28,793,514",,0.0
R001/8243,NC대전 유성점,I330,키즈인더룸,"99,305,009","138,700,900",-28.4,"10,833,264","15,130,998",-28.4,,"45,203,000",-100.0,,"4,931,231",-100.0,,"35,494,900",-100.0,,"3,872,167",-100.0,,"22,851,000",-100.0,,"2,492,836",-100.0,,"14,273,000",-100.0,,"1,557,056",-100.0,,"20,879,000",-100.0,,"2,277,708",-100.0,"25,256,000",,0.0,"2,755,196",,0.0,"27,021,000",,0.0,"2,947,745",,0.0,"15,900,000",,0.0,"1,734,543",,0.0,"11,151,009",,0.0,"1,216,474",,0.0,"19,977,000",,0.0,"2,179,306",,0.0
R001/8243,NC대전 유성점,I378,씰리,"156,247,009","88,124,900",77.3,"24,147,259","13,619,301",77.3,,,,,,,,"70,263,000",-100.0,,"10,858,825",-100.0,,"-2,690,000",100.0,,"-415,728",100.0,,0,0.0,,0,0.0,,"20,551,900",-100.0,,"3,176,204",-100.0,"11,630,000",,0.0,"1,797,364",,0.0,"72,372,001",,0.0,"11,184,764",,0.0,"24,867,000",,0.0,"3,843,081",,0.0,"16,226,008",,0.0,"2,507,652",,0.0,"31,152,000",,0.0,"4,814,398",,0.0
R001/8243,NC대전 유성점,I657,지미헤르츠,"87,583,700",,0.0,"7,962,156",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,559,000",,0.0,"1,596,273",,0.0,"17,819,300",,0.0,"1,619,937",,0.0,"15,699,100",,0.0,"1,427,192",,0.0,"19,090,000",,0.0,"1,735,453",,0.0,"17,416,300",,0.0,"1,583,301",,0.0
R001/8243,NC대전 유성점,I684,일룸(ILOOM),"499,803,300",,0.0,"36,349,332",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"122,563,000",,0.0,"8,913,673",,0.0,"124,124,000",,0.0,"9,027,199",,0.0,"100,363,800",,0.0,"7,299,182",,0.0,"66,113,500",,0.0,"4,808,258",,0.0,"86,639,000",,0.0,"6,301,020",,0.0
R001/8243,NC대전 유성점,I686,대교 트니트니PLUS,"160,953,500",,0.0,"16,095,350",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,079,500",,0.0,"407,950",,0.0,"79,821,000",,0.0,"7,982,100",,0.0,"-1,095,500",,0.0,"-109,550",,0.0,"38,305,000",,0.0,"3,830,500",,0.0,"39,843,500",,0.0,"3,984,350",,0.0
R001/8243,NC대전 유성점,I820,솜사탕자판기,"5,980,000","11,640,000",-48.6,"1,467,818","2,857,091",-48.6,,"2,030,000",-100.0,,"498,273",-100.0,,,,,,,,"5,135,000",-100.0,,"1,260,409",-100.0,,"2,220,000",-100.0,,"544,909",-100.0,,"2,255,000",-100.0,,"553,500",-100.0,"1,375,000",,0.0,"337,500",,0.0,,,,,,,,,,,,,"4,605,000",,0.0,"1,130,318",,0.0,,,,,,
R001/8243,NC대전 유성점,I933,그랜드침대,"209,995,000","142,826,000",47.0,"32,453,770","22,073,109",47.0,,"34,990,000",-100.0,,"5,407,545",-100.0,,"38,546,000",-100.0,,"5,957,111",-100.0,,"21,380,000",-100.0,,"3,304,181",-100.0,,"29,220,000",-100.0,,"4,515,819",-100.0,,"18,690,000",-100.0,,"2,888,453",-100.0,"40,590,000",,0.0,"6,273,000",,0.0,"42,050,000",,0.0,"6,498,638",,0.0,"36,660,000",,0.0,"5,665,633",,0.0,"43,355,000",,0.0,"6,803,813",,0.0,"47,340,000",,0.0,"7,212,686",,0.0
R001/8243,NC대전 유성점,T515,플레이타임,"324,259,480","362,858,610",-10.6,"35,373,762","39,584,580",-10.6,,"91,334,400",-100.0,,"9,963,752",-100.0,,"90,618,560",-100.0,,"9,885,662",-100.0,,"70,697,850",-100.0,,"7,712,495",-100.0,,"45,039,600",-100.0,,"4,913,410",-100.0,,"65,168,200",-100.0,,"7,109,261",-100.0,"88,512,140",,0.0,"9,655,869",,0.0,"79,008,190",,0.0,"8,619,073",,0.0,"52,583,450",,0.0,"5,736,378",,0.0,"41,500,650",,0.0,"4,527,344",,0.0,"62,655,050",,0.0,"6,835,098",,0.0
R001/8243,NC대전 유성점,T546,인까사,"41,418,000","42,358,000",-2.2,"8,660,128","8,763,946",-1.2,,"4,813,000",-100.0,,"913,627",-100.0,,"6,937,000",-100.0,,"1,450,464",-100.0,,"13,708,000",-100.0,,"2,866,219",-100.0,,"6,800,000",-100.0,,"1,421,818",-100.0,,"10,100,000",-100.0,,"2,111,818",-100.0,"11,940,000",,0.0,"2,496,546",,0.0,"4,260,000",,0.0,"890,727",,0.0,"5,630,000",,0.0,"1,177,182",,0.0,"11,788,000",,0.0,"2,464,763",,0.0,"7,800,000",,0.0,"1,630,910",,0.0
R001/8243,NC대전 유성점,#,지정되지 않음,"971,145,571","990,046,247",-1.9,"868,970,886","887,670,741",-2.1,,"198,642,548",-100.0,,"177,894,325",-100.0,,"200,188,796",-100.0,,"179,387,787",-100.0,,"198,399,403",-100.0,,"177,895,990",-100.0,,"198,814,821",-100.0,,"178,498,112",-100.0,,"194,000,679",-100.0,,"173,994,527",-100.0,"194,363,266",,0.0,"173,745,744",,0.0,"194,232,563",,0.0,"173,567,717",,0.0,"193,629,495",,0.0,"173,284,523",,0.0,"194,803,697",,0.0,"174,614,023",,0.0,"194,116,550",,0.0,"173,758,879",,0.0
R001/8501,쇼핑점,결과,,"1,530,312,147","1,304,680,704",17.3,"218,278,490","198,973,161",9.7,,"252,542,864",-100.0,,"38,920,122",-100.0,,"232,361,906",-100.0,,"38,314,008",-100.0,,"316,313,106",-100.0,,"44,603,799",-100.0,,"234,473,338",-100.0,,"39,625,775",-100.0,,"268,989,490",-100.0,,"37,509,457",-100.0,"243,117,994",,0.0,"36,176,938",,0.0,"224,243,362",,0.0,"33,284,878",,0.0,"318,171,286",,0.0,"45,899,850",,0.0,"433,422,288",,0.0,"61,087,809",,0.0,"311,357,217",,0.0,"41,829,015",,0.0
R001/8501,쇼핑점,B845,모던하우스공통(MODERN HOUSE,"1,083,225,590","1,011,528,570",7.1,"101,429,308","94,715,855",7.1,,"206,666,030",-100.0,,"19,351,446",-100.0,,"177,340,910",-100.0,,"16,605,563",-100.0,,"208,434,780",-100.0,,"19,517,080",-100.0,,"184,960,380",-100.0,,"17,319,019",-100.0,,"234,126,470",-100.0,,"21,922,747",-100.0,"209,125,170",,0.0,"19,581,724",,0.0,"196,691,680",,0.0,"18,417,493",,0.0,"205,336,250",,0.0,"19,226,939",,0.0,"192,490,170",,0.0,"18,024,079",,0.0,"279,582,320",,0.0,"26,179,073",,0.0
R001/8501,쇼핑점,D508,브랜드아웃,,"22,728,500",-100.0,,"4,132,454",-100.0,,"8,153,400",-100.0,,"1,482,436",-100.0,,"14,575,100",-100.0,,"2,650,018",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/8501,쇼핑점,H499,락앤락,"76,290,540","86,564,700",-11.9,"10,403,257","11,804,278",-11.9,,,,,,,,,,,,,,"76,246,600",-100.0,,"10,397,265",-100.0,,"10,318,100",-100.0,,"1,407,013",-100.0,,,,,,,,,,,,,,,,,,,"76,290,540",,0.0,"10,403,257",,0.0,,,,,,,,,,,,
R001/8501,쇼핑점,H617,리늄아티카,,"6,849,000",-100.0,,"1,432,066",-100.0,,"4,865,000",-100.0,,"1,017,228",-100.0,,"1,984,000",-100.0,,"414,838",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R001/8501,쇼핑점,I050,포트메리온,"74,997,600",,0.0,"8,863,352",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75,015,580",,0.0,"8,865,476",,0.0,"-17,980",,0.0,"-2,124",,0.0
R001/8501,쇼핑점,I102,글라스락,"41,849,100",,0.0,"5,706,695",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,849,100",,0.0,"5,706,695",,0.0,,,,,,
R001/8501,쇼핑점,I301,테팔,"83,387,900",,0.0,"7,580,720",,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83,414,300",,0.0,"7,583,120",,0.0,"-26,400",,0.0,"-2,400",,0.0
R001/8501,쇼핑점,T698,엠프파트너스,"61,936,000","70,316,000",-11.9,"12,950,255","14,702,437",-11.9,,"11,309,000",-100.0,,"2,364,608",-100.0,,"17,005,000",-100.0,,"3,555,593",-100.0,,"13,005,000",-100.0,,"2,719,228",-100.0,,"13,491,000",-100.0,,"2,820,845",-100.0,,"15,506,000",-100.0,,"3,242,163",-100.0,"12,150,000",,0.0,"2,540,454",,0.0,"8,098,000",,0.0,"1,693,218",,0.0,"15,601,000",,0.0,"3,262,028",,0.0,"15,006,000",,0.0,"3,137,619",,0.0,"11,081,000",,0.0,"2,316,936",,0.0
R001/8501,쇼핑점,T700,엠제이실용음악학원,"33,660,000","30,830,000",9.2,"4,590,000","4,204,094",9.2,,"6,070,000",-100.0,,"827,727",-100.0,,"5,480,000",-100.0,,"747,274",-100.0,,"6,160,000",-100.0,,"840,000",-100.0,,"6,590,000",-100.0,,"898,638",-100.0,,"6,530,000",-100.0,,"890,455",-100.0,"7,200,000",,0.0,"981,817",,0.0,"5,520,000",,0.0,"752,728",,0.0,"7,460,000",,0.0,"1,017,273",,0.0,"6,720,000",,0.0,"916,362",,0.0,"6,760,000",,0.0,"921,820",,0.0
R001/8501,쇼핑점,#,지정되지 않음,"74,965,417","75,863,934",-1.2,"66,754,903","67,981,977",-1.8,,"15,479,434",-100.0,,"13,876,677",-100.0,,"15,976,896",-100.0,,"14,340,722",-100.0,,"12,466,726",-100.0,,"11,130,226",-100.0,,"19,113,858",-100.0,,"17,180,260",-100.0,,"12,827,020",-100.0,,"11,454,092",-100.0,"14,642,824",,0.0,"13,072,943",,0.0,"13,933,682",,0.0,"12,421,439",,0.0,"13,483,496",,0.0,"11,990,353",,0.0,"18,927,138",,0.0,"16,854,458",,0.0,"13,978,277",,0.0,"12,415,710",,0.0
R001/8502,수성점,결과,,"1,077,993,755","1,231,400,486",-12.5,"170,741,121","250,311,714",-31.8,,"267,949,399",-100.0,,"56,776,067",-100.0,,"186,419,360",-100.0,,"41,427,271",-100.0,,"244,468,158",-100.0,,"47,667,574",-100.0,,"257,776,117",-100.0,,"49,179,570",-100.0,,"274,787,452",-100.0,,"55,261,232",-100.0,"251,489,819",,0.0,"61,604,202",,0.0,"171,102,981",,0.0,"23,785,793",,0.0,"225,841,143",,0.0,"29,126,296",,0.0,"198,930,541",,0.0,"26,771,384",,0.0,"230,629,271",,0.0,"29,453,446",,0.0
R001/8502,수성점,B845,모던하우스공통(MODERN HOUSE,"554,124,530","556,868,590",-0.5,"51,940,991","52,189,276",-0.5,,"124,267,590",-100.0,,"11,645,655",-100.0,,"89,484,110",-100.0,,"8,387,895",-100.0,,"108,282,750",-100.0,,"10,150,133",-100.0,,"106,638,320",-100.0,,"9,990,567",-100.0,,"128,195,820",-100.0,,"12,015,026",-100.0,"109,098,010",,0.0,"10,222,926",,0.0,"93,252,150",,0.0,"8,740,496",,0.0,"103,823,320",,0.0,"9,739,169",,0.0,"108,666,000",,0.0,"10,185,194",,0.0,"139,285,050",,0.0,"13,053,206",,0.0
R001/8502,수성점,C518,교보문고,,"57,502,200",-100.0,,"3,773,723",-100.0,,,,,,,,"9,242,890",-100.0,,"605,416",-100.0,,"21,644,690",-100.0,,"1,416,713",-100.0,,"15,117,210",-100.0,,"998,208",-100.0,,"11,497,410",-100.0,,"753,386",-100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
